Country,Year,FDI_Inflows_USD,Remittances_Pct_GDP,Inflation_CPI_Pct,Lending_Interest_Rate_Pct,Exports_USD,Imports_USD,GDP_Growth_Pct,Unemployment_Pct,Population,GNI_USD,GDP_Current_USD,Labor_Force_Total,Trade_Balance_USD,GDP_Per_Capita_USD,GDP_GNI_Gap_Pct,Economic_Openness_Pct,FDI_to_GDP_Pct,Labor_Participation_Rate_Pct
IRL,2008,23287686335.9746,0.229945021288157,4.03568834941391,11.706797726329352,232293869047.102,208530667032.742,-4.48407081043062,6.774,4489544.0,238433636292.015,275447471451.063,2354963.0,23763202014.359985,61353.10656295227,13.437710995878206,160.03942013247433,8.454492689039615,52.45439180460198
IRL,2009,53974309647.0523,0.242441270378681,-4.44754686876746,11.706797726329352,221207094301.402,189237997748.641,-5.09578277913846,12.609,4535375.0,197524076527.478,236443115853.695,2303368.0,31969096552.761017,52133.09061625445,16.460212506376852,173.5914748746654,22.82760885305294,50.78671554171375
IRL,2010,37748455283.6937,0.296758014983447,-0.918388645376774,11.706797726329352,229110049418.5,192360308445.5,1.68297175486512,14.534,4560155.0,186354043029.834,221732824603.484,2252552.0,36749740973.0,48623.966642248786,15.955590534200997,190.0802727867192,17.024297305190498,49.3963911314418
IRL,2011,23699352432.596,0.313724822196494,2.5489783020855,11.706797726329352,246785523404.183,202164281999.903,1.60886648916944,15.354,4580084.0,196529152991.975,240975871046.644,2230580.0,44621241404.28,52613.85403556878,18.444468262162964,186.30487917903864,9.834740851713192,48.7017268678915
IRL,2012,58090414122.9928,0.306271258699088,1.69474116680366,11.706797726329352,235594088468.648,196364505336.258,-0.40502941658977,15.451,4599533.0,183776573763.854,226921827888.137,2224068.0,39229583132.390015,49335.84080995549,19.0132674876706,190.35568231798467,25.599306449985477,48.35421335165983
IRL,2013,72540330763.7405,0.29739090734291,0.515099484900573,11.706797726329352,266600810534.032,218622360430.84,2.1929375750029,13.735,4623816.0,204648875932.735,242924245718.756,2246922.0,47978450103.19202,52537.610864869195,15.75609288104329,199.74258622444628,29.86129710894465,48.59453749889702
IRL,2014,104903896347.793,0.272343740919214,0.190916398713745,11.706797726329352,306723211566.732,256055573293.823,9.38579335130922,11.858,4657740.0,224954564861.563,266490442124.309,2257992.0,50667638272.909,57214.53797857094,15.586254025339825,211.18160200208501,39.364975160669665,48.478274871504205
IRL,2015,226022972770.416,0.199804942203134,-0.330959783371788,11.706797726329352,382724762971.242,293084919845.965,24.6239856364006,9.908,4701957.0,234700143610.625,302101388556.271,2285573.0,89639843125.27698,64250.13851812575,22.31080276318938,223.70293829064184,74.81692614872432,48.6089728170632
IRL,2016,79795011377.5093,0.188417134327497,0.0201247735963237,11.706797726329352,394551308718.876,337593450586.6,1.22271661130947,8.374,4762722.0,248782924535.334,305431252708.748,2332726.0,56957858132.276,64129.55715423827,18.546997948318168,239.70852779876844,26.1253590357369,48.978840251436054
IRL,2017,71124020351.904,0.171284096503885,0.362173038229378,11.706797726329352,447623457263.236,365103478210.224,10.1088576065965,6.713,4827445.0,273266801596.073,348355212568.515,2363157.0,82519979053.01202,72161.40475313857,21.555127715413047,233.30408334671083,20.417096626023714,48.95254114754285
IRL,2018,80581468516.7593,0.157569499486687,0.471130713712916,11.706797726329352,498559384824.956,381868643805.341,7.68865937437435,5.741,4898022.0,299883857691.386,395780319816.603,2413701.0,116690741019.61499,80804.11231648266,24.229719701488346,222.45371600039897,20.360150437520286,49.27909674558424
IRL,2019,31252184929.3129,0.144073954242034,0.937842961189274,11.706797726329352,534361678398.431,514830799947.372,4.97288003766816,4.95,4976456.0,306843905042.156,407211793800.713,2467948.0,19530878451.05902,81827.66888739959,24.647588868134907,257.65277291042105,7.674675784220418,49.59248107488542
IRL,2020,35288206770.2389,0.06331314263944,-0.326183651280033,11.706797726329352,609592461958.134,518713605705.651,7.15369505735335,5.623,5039747.0,318339567773.399,436009027818.948,2459907.0,90878856252.48303,86514.07061087551,26.987849456734423,258.7804370262517,8.093457822825693,48.81012876241605
IRL,2021,77722796051.0396,0.0339096176869685,2.34034113447044,11.706797726329352,723445227902.702,501936785223.519,16.2581881158197,6.357,5110585.0,378406812399.506,530394123829.763,2604356.0,221508442679.18304,103783.44628447878,28.655542096284492,231.032350863586,14.653781510593387,50.960036864664225
IRL,2022,-35575910807.5925,0.0969814080083862,7.82945736434105,11.706797726329352,764969597258.952,538742737109.535,7.51113888415304,4.465,5212836.0,374797543571.11,548341794599.09,2705770.0,226226860149.41705,105190.68595273091,31.648919111639795,237.75541955937763,-6.4879079358893605,51.90591071731395
IRL,2023,-139972323560.253,0.100626960522158,6.29942487419125,11.706797726329352,774613383952.367,585093268387.854,-2.53637409313261,4.243,5311538.0,422771233581.904,567372737459.116,2846866.0,189520115564.51294,106818.91713080392,25.486156512345946,239.64962758511098,-24.6702589530642,53.59777149292728
IRL,2024,4818899599.81408,0.107757774289943,2.11344999577317,11.706797726329352,877092941905.469,622469214438.75,2.59946721553708,4.3,5395790.0,457660009009.536,609157459747.205,2857089.0,254623727466.719,112894.95324080532,24.869998440229075,246.16987485740128,0.791076186083953,52.95033720734128
JPN,1990,1806039010.0,0.04623932572546363,3.0785162869516,2.0260088888888883,320186473746.914,295830930469.465,4.84092905699353,3.652,123478000.0,3220342369079.89,3185904656663.85,64169210.0,24355543277.448975,25801.39503930943,-1.0809398311405154,19.335713732922798,0.056688419919358496,51.96813197492671
JPN,1991,1284268820.0,0.0139283220955321,3.25143848753308,2.0260088888888883,350804377213.606,297072083274.254,3.52335723553459,2.059,123964000.0,3670752570763.0,3648065760648.88,65324548.0,53732293939.35199,29428.42890394695,-0.6218859966516838,17.759451254316826,0.03520410278381516,52.69638604756219
JPN,1992,2755603980.0,0.0146204490635636,1.7602830605927,2.0260088888888883,378894650114.132,298544112851.585,0.900586066438109,2.158,124425000.0,4005686734632.81,3980702922117.66,66187368.0,80350537262.547,31992.790211916094,-0.6276231360128471,17.018068824018954,0.06922405499514316,53.19458951175407
JPN,1993,210435440.0,0.017116049604085,1.24304589707924,4.86355555555555,404418972317.798,308939565351.113,-0.459219716250544,2.539,124829000.0,4591568092120.53,4536940479038.25,66590365.0,95479406966.685,36345.244126270736,-1.204062811374161,15.723339130517536,0.004638267594037481,53.34526832707144
JPN,1994,888384470.0,0.0174871522711505,0.695458057869004,4.13341666666667,441885061609.779,348440138619.557,1.0833831743207,2.89,125178000.0,5040359933390.6,4998797547740.97,66893534.0,93444922990.22198,39933.51505648732,-0.8314476682179806,15.810306232275712,0.017771963387504544,53.438730447842275
JPN,1995,41463070.0,0.020754684334337,-0.127899045020446,3.50583333333333,488922980748.377,420000722945.877,2.6309996164206,3.15,125472000.0,5592682724570.38,5545563663889.7,67130016.0,68922257802.5,44197.61910139075,-0.849671260425672,16.39010493401726,0.0007476799927478876,53.50198928844683
JPN,1996,-38203596.3353658,0.0101589630597628,0.136600358575909,2.65758333333333,458650604757.715,440058798059.554,3.13387099272759,3.383,125757000.0,4982754040068.36,4923391533851.63,67600272.0,18591806698.16101,39150.03963080886,-1.2057238553662306,18.253868225552186,-0.0007759609625334563,53.754679262386986
JPN,1997,2486935040.42281,0.0136870137047179,1.74780458692133,2.44883333333333,466482189982.883,422282171634.396,0.981228732290873,3.374,126057000.0,4551410891232.32,4492448605638.94,68174788.0,44200018348.487,35638.23195569417,-1.3124754620313335,19.783517623366873,0.055358118895365856,54.08250870637886
JPN,1998,2512021924.4741,0.0135117034274042,0.661974191385911,2.32091666666667,425156200703.868,353663297055.199,-1.27033049466078,4.078,126400000.0,4148975633530.5,4098362709531.24,68189075.0,71492903648.669,32423.755613380064,-1.2349547267144818,19.003186222337703,0.06129330424152279,53.947053006329114
JPN,1999,14780510030.706,0.0122190696014255,-0.341296928327554,2.16083333333333,454583045085.983,385717972939.28,-0.333929957687772,4.677,126631000.0,4692903320960.64,4635982224063.88,67979227.0,68865072146.70294,36610.1683163197,-1.2278109394229515,18.125630716691123,0.3188215423688462,53.682926771485654
JPN,2000,10688168325.6084,0.015566642799602,-0.676578683595175,2.06716666666667,519863963884.546,452064900176.773,2.76464755136783,4.748,126843000.0,5040235511364.95,4968359075956.59,67813478.0,67799063707.77301,39169.359570150424,-1.4466835892798573,19.562371583905446,0.21512471546856823,53.462530845218105
JPN,2001,4926033619.1846,0.0285629435581755,-0.740055504162738,1.96941666666667,440830946383.947,414845357770.868,0.386103426142029,5.02,127149000.0,4442724323185.68,4374711694090.87,67616593.0,25985588613.07904,34406.18246380916,-1.5546768301709446,19.559604472007088,0.11260247448622561,53.179020676529106
JPN,2002,11557373873.9418,0.026940198623711,-0.923494026942321,1.86491666666667,454066577343.924,401205059495.326,0.0419624992862282,5.386,127445000.0,4243893355026.0,4182846045873.61,67054919.0,52861517848.59802,32820.793643325436,-1.4594682300730024,20.447122066158233,0.2763040701759316,52.614789909372675
JPN,2003,8771535612.31507,0.0179473405667154,-0.256541816316025,1.82208333333333,518203970379.571,445643407643.175,1.53512549946694,5.251,127718000.0,4592583679436.92,4519561645253.53,66784334.0,72560562736.396,35387.037420359935,-1.6156884210237028,21.326125267811847,0.19407934443215277,52.290463364600136
JPN,2004,7527948175.22323,0.0158094496467218,-0.0085733882031027,1.76658333333333,625646760881.018,532277504089.913,2.18611569439318,4.734,127761000.0,4987574981745.58,4893116005656.56,66508242.0,93369256791.10492,38298.98017123034,-1.9304462837141743,23.664353422897445,0.15384773560489354,52.056763801159974
JPN,2005,5459618342.94078,0.0187309824125513,-0.282946068764391,1.67691666666667,667510447457.861,599781161368.994,1.80390087215821,4.446,127773000.0,4938602699009.78,4831467035389.8,66581356.0,67729286088.86694,37812.89501999483,-2.217456164664421,26.229954577856507,0.11300125413150627,52.109096601003344
JPN,2006,-2396909736.30511,0.0255774585995197,0.249355116079085,1.66483333333333,720499607478.291,660752902210.073,1.3723501275831,4.192,127854000.0,4724628609114.59,4601663122649.92,66694003.0,59746705268.21802,35991.546002862015,-2.6721966208134518,30.016376098669173,-0.052087901100522596,52.1641896225382
JPN,2007,21631204435.6846,0.0302184697056709,0.060039454498669,1.88325,791798969881.999,711118565477.884,1.48396941157472,3.888,128001000.0,4720092396404.35,4579750920354.81,66797225.0,80680404404.11499,35779.02454164272,-3.0643910223542745,32.816578051879006,0.47232272697504596,52.184924336528624
JPN,2008,24624845329.5647,0.0339237865439651,1.3800788616492,1.9095,880163893981.685,862718956651.3,-1.22428900061713,4.002,128063000.0,5243862441285.03,5106679115127.3,66611354.0,17444937330.38501,39876.303968572494,-2.686351013349519,34.12947654122455,0.48220858946510975,52.01451941622482
JPN,2009,12226471578.7438,0.0301452736960296,-1.35283672951719,1.72333333333333,656932075524.126,633184104751.411,-5.69323635892741,5.068,128047000.0,5422436226957.12,5289493117993.89,66339021.0,23747970772.714966,41308.996837051156,-2.513343074612996,24.39016653385553,0.23114637463373522,51.80833678258764
JPN,2010,7440979284.16285,0.0292489662024517,-0.728243207517779,1.59833333333333,859167320527.627,782080174983.161,4.09791791943181,5.102,128070000.0,5912477091132.79,5759071769013.11,66100429.0,77087145544.46594,44968.156234973925,-2.6637161034367107,28.498472693838934,0.12920448958804964,51.61273444210197
JPN,2011,-850717035.068238,0.034199885971702,-0.27245561610124,1.50091666666667,920913976671.968,961182364174.189,0.0238095237995424,4.55,127833000.0,6414396892358.66,6233147172341.35,65674339.0,-40268387502.22095,48760.07894942111,-2.907836362689763,30.1949607286296,-0.013648274483926299,51.37510580210118
JPN,2012,546962692.190725,0.0404883720248673,-0.0440645104432602,1.4075,904146988796.653,1007099152148.38,1.37475099905274,4.358,127629000.0,6445536590964.04,6272362996105.03,65377600.0,-102952163351.72705,49145.28043081925,-2.760898802676853,30.470910917175324,0.008720201501896082,51.2247216541695
JPN,2013,10648441636.2071,0.0453512003886862,0.335037912184741,1.30375,822722049495.078,948362884511.706,2.00510017681211,4.038,127445000.0,5391605623511.27,5212328181166.18,65621150.0,-125640835016.62805,40898.647896474395,-3.4394887680495057,33.97876865095111,0.20429338418642456,51.489779905057084
JPN,2014,19752249424.087,0.0762490669316556,2.75922671353253,1.21916666666667,852990577902.813,980024678767.845,0.296205514141889,3.589,127276000.0,5079021304760.51,4896994405353.29,65843453.0,-127034100865.03198,38475.395246183805,-3.7171147103666646,37.43143456865797,0.4033545434010352,51.73281137056476
JPN,2015,5252218412.39171,0.0748065192301101,0.795279630579839,1.14283333333333,775051882733.212,799671850411.581,1.56062669680782,3.385,127141000.0,4619771168713.41,4444930651964.18,65931158.0,-24619967678.36902,34960.63938433849,-3.9334813170137948,35.42740835447984,0.11816198774824072,51.85672442406462
JPN,2016,40954181468.5533,0.0765526640097879,-0.127258844489754,1.04475,803489014102.661,763174802438.923,0.753826745789127,3.132,127076000.0,5177794688417.2,5003677627544.24,66529155.0,40314211663.73804,39375.47316207813,-3.4797817492174263,31.31024684558842,0.8184816152645158,52.35383156536246
JPN,2017,18802251208.1068,0.0901069827039231,0.484199796126385,0.994,867405253150.188,829947425329.105,1.67533175173359,2.822,126972000.0,5113251596855.53,4930837369151.42,67070828.0,37457827821.08301,38834.05293412264,-3.6994573953166743,34.423213572168606,0.3813196380342717,52.82332167722017
JPN,2018,25289367857.8518,0.0866803594795751,0.989094598021848,2.0260088888888883,923234601723.625,922228472388.616,0.643391023533141,2.467,126811000.0,5233677416722.46,5040880939324.86,68187091.0,1006129335.0090332,39751.13309827113,-3.8246584221729587,36.60993180210698,0.5016854824037736,53.7706437138734
JPN,2019,39960544340.0141,0.0857508506606716,0.46877615938395,2.0260088888888883,893782209080.495,908591904960.75,-0.402169200894946,2.351,126633000.0,5318494421653.03,5117993853016.51,68812048.0,-14809695880.255005,40415.95676495471,-3.9175617320905314,35.21641810841446,0.7807853133012583,54.339743984585375
JPN,2020,62584719398.0912,0.0967099102397569,-0.024995834027731,2.0260088888888883,785057625362.297,798645128766.751,-4.16876457146743,2.809,126261000.0,5239487602255.04,5054068005376.28,68656452.0,-13587503404.45398,40028.73417267628,-3.6687198645035863,31.335208636772975,1.2383038639669375,54.37661035474137
JPN,2021,35027163875.7213,0.105055336492197,-0.233352779398264,2.0260088888888883,912549013982.719,938755726387.128,2.69657404187188,2.808,125681593.0,5279648033254.91,5039148168861.22,68592854.0,-26206712404.409058,40094.55997952874,-4.772629347948707,36.738446228069876,0.6951008920945655,54.57669047845375
JPN,2022,48153832744.0586,0.126874933673179,2.49770278172255,2.0260088888888883,918408424578.807,1076977967308.71,0.941998775483285,2.614,125124989.0,4525477683499.98,4262463317796.53,68931266.0,-158569542729.90295,34065.64389625265,-6.170478103713402,46.81298683689382,1.129718408203255,55.089927720193444
JPN,2023,19982140844.5082,0.111846653062437,3.26813365933163,2.0260088888888883,920644083095.705,981637982326.316,1.47503481053384,2.6,124516650.0,4463801619616.66,4213167237905.83,69197135.0,-60993899230.611084,33836.17562716175,-5.948835343061502,45.150879564124715,0.4742783686517129,55.57259611465615
JPN,2024,16160318365.9944,0.115309420280122,2.73853681635241,2.0260088888888883,917043674686.877,952041559317.639,0.104309021773304,2.5,123975371.0,4290007995909.68,4027597523550.58,69501768.0,-34997884630.762085,32487.077804756722,-6.515310202290739,46.40695161508591,0.4012396539500318,56.06094778292699
KOR,1990,1045600000.0,0.826188154277968,8.57327225728677,6.092471264367818,70587774854.9588,73079706489.8168,10.0248996213899,3.339029411764706,42869283.0,291780228499.831,292064221388.988,18881099.0,-2491931634.8580017,6812.9019416767005,0.09723645293024245,49.19037349440723,0.35800345383880816,44.04342148666214
KOR,1991,1455200000.0,0.785561039949458,9.33279048161495,6.092471264367818,78353503011.4407,86243424554.0315,10.8749739277708,2.407,43295704.0,340515819592.003,340851946803.812,19463523.0,-7889921542.59079,7872.650524491114,0.0986138453838697,48.289859896329446,0.4269302298682735,44.954859724650746
KOR,1992,1001600000.0,0.797636990877627,6.21328146355184,6.092471264367818,85350581847.8633,87861307514.192,6.35159199606441,2.513,43747962.0,366449634074.544,366921291824.719,19901460.0,-2510725666.328705,8387.163082584715,0.12854466630415717,47.20682424850938,0.2729740743631939,45.491170537269824
KOR,1993,832300000.0,0.711550977703786,4.80099660215354,6.092471264367818,92739264963.918,91538648222.9078,6.99471791742556,2.878,44194628.0,405180928470.302,405705302846.447,20236410.0,1200616741.0101929,9179.968724851515,0.12925006709697529,45.42161807940974,0.20514890837278807,45.789298192531454
KOR,1994,1136600000.0,0.64424402914667,6.26585950039679,6.092471264367818,112641201186.191,116128928671.978,9.3718357757101,2.476,44641540.0,478013451560.765,479181794216.859,20818283.0,-3487727485.7870026,10733.988886065736,0.24382033503661196,47.7418242135127,0.23719598985549503,46.63432981926699
KOR,1995,2487100000.0,0.559248792378199,4.48074108557248,6.092471264367818,147104275488.339,154227820410.742,9.7358937505409,2.063,45092991.0,584206791548.469,586286469400.665,21302160.0,-7123544922.403015,13001.720586701935,0.35472042435535117,51.39673378563888,0.4242124165926008,47.24051238916487
KOR,1996,2782600000.0,0.531339775681197,4.92454354292754,11.065,152440172723.513,173342318317.297,7.99042982526839,2.048,45524681.0,629056776819.736,631196863758.281,21746859.0,-20902145593.783997,13864.937653451783,0.3390522135681266,51.61345211714637,0.44084502946225124,47.769382502647304
KOR,1997,3301100000.0,0.659654333729407,4.4389318457463,11.8766666666667,161870964161.056,167463480085.762,6.2821926537929,2.608,45953580.0,586142363436.902,589202526424.141,22230614.0,-5592515924.705994,12821.689331367457,0.5193737042865524,55.894947743273015,0.5602657578599185,48.37623967490672
KOR,1998,5989200000.0,1.24717712440792,7.51358008079307,15.2791666666667,151914103576.708,111609107996.101,-4.9389297463141,6.963,46286503.0,392335807960.502,397297216492.19,21862558.0,40304995580.60701,8583.435574992347,1.2487901565214008,66.3289851108205,1.5074860208887808,47.23311674679766
KOR,1999,10726300000.0,0.840047418141799,0.81295725444637,9.39583333333333,162507811338.788,136054279856.6,11.6172629559591,6.342,46616677.0,510209605904.762,515697079289.011,22101554.0,26453531482.18799,11062.501930135668,1.064088513321525,57.89485788963825,2.079961363129746,47.41126013765417
KOR,2000,11509400000.0,0.757087382087234,2.25916580080157,8.545,196359987002.164,186383219528.585,9.2018583880479,4.063,47008111.0,593631856192.651,597487173479.109,22567537.0,9976767473.57901,12710.299579557855,0.6452552385365655,64.0588155729056,1.9263007660870604,48.007751258075444
KOR,2001,6522300000.0,0.795715299888866,4.06657587897792,7.70833333333333,175166805500.193,167799772361.558,4.72593560322356,3.699,47370164.0,563858439067.057,567564806235.441,22938753.0,7367033138.634979,11981.482821875834,0.6530297734575412,60.42773866416926,1.1491727338171804,48.424474527890595
KOR,2002,5475100000.0,0.789951740666241,2.76226210296599,6.76916666666667,187653181633.942,180702673024.758,7.74399895319569,3.046,47644736.0,647686418296.774,650014391470.21,23347640.0,6950508609.1839905,13642.9424537101,0.35814178947184183,56.66887679602731,0.8423044276937248,49.003608709260135
KOR,2003,7010000000.0,0.806460806703662,3.51487451459939,6.23666666666667,221795023926.368,211120763750.549,3.07472661826947,3.348,47892330.0,726064526589.227,728516494684.269,23376928.0,10674260175.819,15211.54837704219,0.3365700176911777,59.424294554173116,0.9622294143165634,48.81142345757661
KOR,2004,13294400000.0,0.720946494323329,3.59066298882578,5.90416666666667,293159147249.081,266051158489.267,5.1836368597334,3.42,48082519.0,821876294398.976,823251107638.814,23859038.0,27107988759.813995,17121.630163320144,0.16699804313426886,67.9270638751076,1.6148657288940653,49.621023391058195
KOR,2005,13643200000.0,0.535163545191778,2.75379162735039,5.59333333333333,331627733440.925,311368128261.164,4.35823667337156,3.482,48184561.0,965137273906.382,971740329983.878,23953153.0,20259605179.760986,20167.047490250625,0.6795082877341979,66.16951482426965,1.4039964771480002,49.711261248182794
KOR,2006,9161900000.0,0.442805726523607,2.24234028518921,5.9875,377241080634.967,371584656529.364,5.24500550580342,3.254,48438292.0,1092099680505.83,1095175538508.19,24205394.0,5656424105.602966,22609.705943144938,0.2808552505244787,68.37495094022601,0.8365690866762804,49.971609238409975
KOR,2007,8826900000.0,0.42221719524622,2.53457382137932,6.55166666666667,440034853640.644,430767883125.589,5.8419633918717,3.013,48683638.0,1217938669946.42,1220911904593.06,24444660.0,9266970515.054993,25078.48539571057,0.24352573150076212,71.32396149880105,0.7229759957940682,50.21124345719603
KOR,2008,11187500000.0,0.639265612489691,4.67389655533408,7.16833333333333,500458646625.411,504705472100.229,3.00440451679569,2.959,49054708.0,1091846742973.78,1091580692542.34,24606329.0,-4246825474.817993,22252.3125108061,-0.02437295137754958,92.08335449618187,1.0248898754286149,50.16099372154045
KOR,2009,9021900000.0,0.610285029022816,2.7564965449393,5.64916666666667,427737777325.304,389431370552.81,0.81986175641795,3.363,49307835.0,981602437095.22,983065242417.36,24664533.0,38306406772.49402,19937.30291377344,0.14880043144877877,83.12460990571621,0.9177315615202837,50.0215290328606
KOR,2010,9497400000.0,0.490740501393226,2.93928652655686,5.51166666666667,540016342977.708,510006485308.614,6.98166138853071,3.324,49554112.0,1194538418968.23,1192830015737.68,24998081.0,30009857669.093994,24071.262052636113,-0.1432226895710303,88.02786771231257,0.7962073283448134,50.44602756679405
KOR,2011,9773000000.0,0.50510155584976,4.0259650043609,5.7575,670299926919.72,658770946514.601,3.6880320602952,2.992,49936638.0,1314861500732.74,1307103477219.1,25497708.0,11528980405.119019,26175.23985533628,-0.5935278766257518,101.68061646213022,0.7476837274423243,51.06012142827877
KOR,2012,9495900000.0,0.493438547720732,2.18707104433314,5.39583333333333,694692887431.358,660911494402.722,2.54766550568242,2.812,50199853.0,1348724497289.55,1335343586437.67,25940388.0,33781393028.635986,26600.5477433902,-1.0020575219578298,101.51727207905049,0.7111203510800134,51.67423099824615
KOR,2013,12766600000.0,0.451351280432292,1.30134754547413,4.64333333333333,706343252061.106,644649663350.784,3.2913959543442,3.067,50428893.0,1443405625204.06,1434669686501.84,26423747.0,61693588710.3219,28449.359110497233,-0.6089163787603848,94.1675235855872,0.8898633685589917,52.39803102558685
KOR,2014,9273600000.0,0.422392916919339,1.27477446401322,4.26333333333333,712570950951.712,640345541582.767,3.21468019683108,3.082,50746659.0,1563437084457.28,1556252422020.44,27115956.0,72225409368.94507,30667.091246744734,-0.461664337685813,86.93425779720391,0.5958930485043255,53.43397286509048
KOR,2015,4104100000.0,0.419948566889135,0.70633177245575,3.53333333333333,630586518885.63,529797582126.57,2.92029267301234,3.546,51014947.0,1543797904863.38,1539212301135.55,27531028.0,100788936759.06,30171.79065452229,-0.29791885917535976,75.38817745649054,0.2666363825816757,53.966591399183464
KOR,2016,12104300000.0,0.413108182008924,0.971685739912168,3.3675,601861440813.944,501960383970.089,3.17152748983935,3.65,51217803.0,1584633012209.59,1579150518945.44,27791833.0,99901056843.85498,30832.062807251612,-0.3471799045357226,69.89972213169189,0.7665070463380069,54.262056105764636
KOR,2017,17912900000.0,0.381616908953979,1.94433230786366,3.47666666666666,664392456663.161,587337161918.895,3.433191763972,3.653,51361911.0,1716812667152.84,1710196756713.17,28106147.0,77055294744.26599,33296.98454391952,-0.38685083536149933,73.19214082640161,1.0474174933197062,54.72177037961068
KOR,2018,12182600000.0,0.390576638060424,1.47583935002645,3.6625,719710064860.371,643142886151.538,3.17611568177327,3.824,51585058.0,1831172245065.8,1824251454306.83,28257879.0,76567178708.83301,35363.95082286871,-0.37937701749563346,74.70751621408239,0.66781363782051,54.77919400614031
KOR,2019,9634300000.0,0.409246873851897,0.383000303608136,3.44583333333333,648610576582.722,602460189255.229,2.31380210595475,3.746,51764822.0,1765298717346.39,1751045752054.63,28561856.0,46150387327.49304,33826.94433015977,-0.8139687541022823,71.447063240351,0.5502026425463397,55.176188957048865
KOR,2020,8764900000.0,0.430504441346993,0.537288023411737,2.80166666666667,603713417774.2,539436709934.322,-0.700242317542106,3.931,51836239.0,1758426195184.17,1744070276373.34,28369827.0,64276707839.87793,33645.77195450735,-0.8231273134636445,65.544957860621,0.502554290313687,54.729717177204925
KOR,2021,22060400000.0,0.401032055613431,2.49833333333339,2.88416666666667,764083221345.796,698601348291.191,4.61296795454287,3.639,51769539.0,1962780858667.37,1942313560965.9,28560792.0,65481873054.60498,37518.463530569585,-1.0537586779393107,75.30630476109138,1.1357795385534715,55.16910629627202
KOR,2022,25044700000.0,0.436876799702855,5.08951365062842,4.2925,815019022384.453,814936711590.894,2.72756456708991,2.857,51672569.0,1821087204060.28,1799363116866.52,29201402.0,82310793.55895996,34822.404840497096,-1.2073209120564374,90.585147527855,1.3918646973054445,56.51238667851022
KOR,2023,18599100000.0,0.385217714687676,3.5974562502901,5.18916666666667,762299062736.35,755197457229.567,1.58301467403629,2.675,51712619.0,1871357950465.76,1844800934391.54,29587631.0,7101605506.782959,35674.095995631935,-1.4395599860740051,82.25800907166301,1.0081900791173672,57.21549511928606
KOR,2024,12862500000.0,0.388346261508366,2.32174328643542,4.72666666666667,831889172091.318,755486201521.958,2.00361101838986,2.784,51751065.0,1902456770881.09,1875388209406.8,29835657.0,76402970569.35999,36238.63990831493,-1.4433577719277673,84.64249511920389,0.6858579965194784,57.652257011522366
MEX,1990,2634000000.0,1.18582063650748,26.6516725646771,12.357320915747568,48866118134.8639,51768004610.6821,5.25004329944582,3.928235294117647,82820170.0,252627764640.462,261253675692.838,29345631.0,-2901886475.818199,3154.469203490382,3.301737680627962,38.51969641332965,1.0082154798452883,35.43295190048511
MEX,1991,4762000000.0,0.967619380213456,22.662359455061,12.357320915747568,51459461044.3177,60602372094.1019,3.97590497138043,3.145,84430572.0,304531707708.975,313139656145.745,30270005.0,-9142911049.784195,3708.842054815701,2.748916743002238,35.786535157419515,1.5207272239526302,35.851948272954964
MEX,1992,4393000000.0,1.01884075312704,15.5078962533573,12.357320915747568,55406062493.8205,73709242760.1814,3.56861354412243,3.235,86044809.0,353562977713.644,363157832923.734,31407743.0,-18303180266.360893,4220.566436770567,2.642062029295406,35.55349590411206,1.2096668725640745,36.50161278177746
MEX,1993,4389000000.0,0.750527061359959,9.75146045357553,18.225,61477360984.9991,77229254751.1456,2.86699945461075,3.365,87653807.0,518573511442.517,530160763662.543,32566874.0,-15751893766.1465,6048.3484038809975,2.185611047482476,26.163123573670195,0.8278620940710879,37.153975525558174
MEX,1994,10972500000.0,0.744523837433014,6.96581237191123,19.3,70611769310.5158,90814853233.2361,4.39412788764169,4.436,89259205.0,540993992208.27,553618247900.74,33420497.0,-20203083922.720306,6202.36588372863,2.2803178436295717,29.15847213415816,1.9819614041998297,37.44207334134334
MEX,1995,9526290000.0,1.14902911194404,34.9992712889592,59.4316666666667,86926529245.2206,79072391841.9485,-5.91029962358286,7.095,90862455.0,366827054915.355,380157469866.849,34294154.0,7854137403.272095,4183.878477274789,3.506550839619967,43.66583172633977,2.5058799984481706,37.742931335060234
MEX,1996,9185600000.0,1.14518315744959,34.3783832235168,36.3858333333334,106842978990.053,99589465576.9735,6.21829715869302,5.465,92452702.0,418196147535.979,432157945024.428,35163744.0,7253513413.079498,4674.3679273368125,3.230716373306471,47.76782353390674,2.1255191778276292,38.03430645001592
MEX,1997,12829800000.0,1.05947176895571,20.6256287259247,22.14,121731183209.867,121630321173.562,7.19887615284711,4.235,94021207.0,510661980864.966,523449530464.257,36800377.0,100862036.30500793,5567.355995166676,2.442938402857961,46.49187557157368,2.4510099356896955,39.14050688585608
MEX,1998,12756764558.0,1.16622414897123,15.9283950119353,26.3583333333333,129452220228.41,138306850712.814,6.18507893082885,3.733,95575245.0,544023294441.948,557461102630.658,37464290.0,-8854630484.403992,5832.693420044678,2.4105373675933564,48.031884140017915,2.2883685512407683,39.19873812512853
MEX,1999,13941043232.0,1.05324862192883,16.5856169707538,23.7425,147818774071.958,155258243955.952,2.75503039300564,2.598,97115707.0,618292484162.27,631249359702.389,37826980.0,-7439469883.993988,6499.971829504254,2.0525764249848444,48.01224957611042,2.2084843362966247,38.95042436338336
